name	f_nu	e_flux_density	time	converted_wave	converted_wave_unit	band	upperlimit	reference	instrument	redshift
AT2021sdu	0.0021456086555588566	0.013330681136318702	59479.318946800195	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.009414619478534291	0.009845789437102032	59479.359502300154	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.004665808900466932	0.0106405961083049	59483.265775499865	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.013496335742249165	0.01398669219580651	59483.30942129996	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.01331959272307569	0.007851655040840077	59487.30418979982	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.002454957599430214	0.0038724842426827843	59488.28207179997	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.00863360473405385	0.004464562277914611	59488.327372699976	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.002829349911971267	0.003641971351691783	59490.35063660005	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.016969925603502814	0.007115182110690978	59491.3420833	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.002368813350430236	0.007974093141001112	59494.32843750017	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.00040932361692510216	0.010286529721957018	59496.35199069977	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.009939212196703493	0.0040591012639557365	59498.327442099806	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0026962639507600457	0.0037598476146584996	59498.3490394	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.014316816584725391	0.010212572839546291	59502.30129629979	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.006419176648557617	0.008461512745976717	59502.30177079979	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.013308343786655142	0.005462976041699093	59502.36311340006	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.01725097674673632	0.006882504518932178	59502.40956019983	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.010804177764811775	0.006821154982804316	59504.41180559993	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.023044411211113926	0.012682127841488032	59505.3212731001	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.012699465158801023	0.010057500954985659	59505.32174770022	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.009572859935408315	0.010524812212028854	59509.325659700204	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.012483829372933143	0.011384721749603817	59509.32613429986	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.001509422146316631	0.01118813711478205	59510.29054399999	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0007744104343025642	0.0039110246804403784	59517.19696759991	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.00402134990069419	0.003988457704008164	59517.24047450023	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.004809006814270909	0.008157817743691273	59517.31094910018	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.003312196635700577	0.006091232933547579	59517.31188660022	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.008111587789252693	0.004164749236281609	59520.24673609994	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.006435947001799954	0.0032377662092844643	59520.3056481001	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.015235232231141189	0.0069178194838907725	59520.32868060004	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.031142168850183918	0.006585590777178628	59520.34462960018	788.8828140441358	nm	i	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.002712687289029323	0.0034618951379753746	59522.25508099981	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.007944505731914683	0.004865701710036	59522.30265050009	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.006669652142600318	0.008768257198892298	59523.174374999944	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0053737105191668365	0.006294016789099753	59523.2453240999	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.008855000173981258	0.004506282211679495	59524.21531250002	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.005289591453200712	0.003533718848192426	59524.30624999991	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0048405067605002804	0.0046716158787026675	59526.153472200036	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.00527310774535777	0.003808182792292213	59526.226712999865	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.01810140965733264	0.007354921225356169	59526.28253469989	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.006903856146992288	0.005198370547413953	59529.20474540023	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.00021111377553334387	0.004781287253250775	59529.25415509986	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.017298003533898407	0.0075864240153619275	59529.3024420999	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.006381712227978864	0.010248542455784007	59531.21550930012	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0023737895768774727	0.004528552207258207	59531.3645601999	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0068298446075393355	0.007827647398727034	59532.3260764	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.02168721012813333	0.010452466648241784	59537.329155100044	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.011890090324434669	0.00927988789777789	59538.13722220017	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.007131886768320664	0.011940842223083989	59538.13822920015	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.012061402865372283	0.013423739577923735	59540.36946759978	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0002745240947897347	0.00853277856136387	59542.238842600025	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0075757677292937345	0.008511663642234858	59542.23931710003	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.015213571863395742	0.0077796386218596655	59550.20394679997	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.004253305173595269	0.0066090547203444825	59550.20488430001	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.02239369424758068	0.011544913142969078	59622.20082180016	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.03164186043015265	0.014519323114636547	59623.18229170004	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.006591015303773512	0.010163026278186334	59623.18277780013	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.015196884019236431	0.00878321825606622	59624.14138890011	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.020810586747761314	0.010935445255151522	59624.18255789997	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.026716006365762504	0.012217636642134159	59627.15562500013	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.010383207092400516	0.007593437726212275	59629.14589119982	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.01043264091965985	0.01250643126833599	59629.17348380014	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.001847469103891648	0.011865917272036288	59708.48429400008	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.026098863053478315	0.013313255180762902	59708.48672450008	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.013282974628230892	0.01419033361940736	59708.48915510019	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.027440773224942316	0.01758658426344769	59708.49159719981	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.028449146291210276	0.01127964282854492	59710.48164349981	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.028561253359683746	0.013098368261377455	59710.48649309995	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.009726553314009694	0.015174549267778907	59710.48892359994	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.021057078701757645	0.018282526995025184	59710.49135420006	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.022436565315472386	0.010225965569757403	59712.48092589993	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.007129888844885453	0.009769657342879799	59712.4832870001	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0023485528465536924	0.011945988976574813	59712.4856480998	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.008658250396746303	0.01212630241628559	59712.488020800054	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.00041901982865089906	0.020519904043391424	59712.490393499844	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.015100303564690656	0.011618283867217201	59713.48518519988	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.002934620583078992	0.012916718110726486	59713.48754630005	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.021673581230432445	0.014163847151869052	59714.482199099846	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0048401017666724905	0.014930757236487789	59714.48461809987	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.010200248329377583	0.007178801215161237	59725.46475689998	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.021661563398863184	0.007033874181258523	59725.46677079983	635.1609403231913	nm	r	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.007593171560363133	0.006134457258871932	59725.46877310006	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.01279973851242391	0.007023876831741383	59725.47505789995	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.022609380071621415	0.008975419608270491	59725.4770717998	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.007168084704226741	0.006734576165139825	59726.46391199995	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.012207969982323163	0.007440469864905756	59726.46587960003	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.011252726893857295	0.007731414516871351	59726.46784720011	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.006366354823082613	0.006929585620424318	59726.469826399814	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.010698145498949138	0.00775017586764246	59726.471793999895	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.005514968179238905	0.009361105567798412	59727.465983800124	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.011854354407220075	0.009085456446458449	59727.467951400205	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.011633697912594759	0.008155727013307561	59727.46993059991	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.009526627500110893	0.008689602651107162	59727.47189809987	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0091669026067855	0.007409402330437978	59729.46208330011	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.009042005529602815	0.006248490580739921	59729.46405090019	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.01827043477259176	0.0092560920599714	59729.46601849981	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.00958785349124595	0.006066580495074467	59729.467997699976	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.009139714742088516	0.007544070603765652	59729.469976900145	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.011147820727000707	0.005984402817804191	59730.46295139985	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.010927425047466108	0.005074903633959358	59730.464884299785	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.00896979716320368	0.005809387091032773	59730.46873839991	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.011555793986792103	0.005908592078622625	59730.470671299845	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.008130110573058756	0.0073043513208853345	59731.46158559993	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.013823877765584669	0.006822394360610543	59731.46359949978	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.013300234087704008	0.006843760651599242	59731.465625000186	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.010318266265571217	0.007166359849049395	59731.46763890004	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.01296390241159619	0.007774767433374282	59731.46966439998	635.1609403231913	nm	r	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.016134092124165944	0.012653841449648394	59738.450000000186	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0057249418591065184	0.013245184668662594	59748.44249999989	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.012036916444405332	0.01086297698187551	59753.39303239994	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0018034078207951696	0.004548460642461849	59757.44594909996	472.76786118847235	nm	g	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.005202875767707988	0.009875326184986499	59761.449803200085	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.010382892742120887	0.007174913944748483	59761.450277800206	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0035749201459103685	0.00989823434822379	59764.44312500022	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.0026868087914586653	0.0062857309736189405	59764.44499999983	788.8828140441358	nm	i	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.04126	0.0047878	59441.59804	200.84444465772472	nm	UVW2	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.024905999999999998	0.0032407	59449.530723	200.84444465772472	nm	UVW2	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.010155	0.0014325000000000002	59553.395426	200.84444465772472	nm	UVW2	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.011001	0.0024688	59764.384107	200.84444465772472	nm	UVW2	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.021133	0.0052913	59441.594599	222.64833267055943	nm	UVM2	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.02111	0.0038059	59449.328269	222.64833267055943	nm	UVM2	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.012188	0.002005	59574.567855	222.64833267055943	nm	UVM2	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.011332	0.0023907	59764.390073	222.64833267055943	nm	UVM2	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.037385999999999996	0.0076282	59441.596001	250.05813166379073	nm	UVW1	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.033576	0.005891500000000001	59449.523979	250.05813166379073	nm	UVW1	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.012629999999999999	0.0042371	59575.35832	250.05813166379073	nm	UVW1	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.012853	0.0042552	59764.379351	250.05813166379073	nm	UVW1	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.071558	0.013438	59441.596875	343.4775240910411	nm	U	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.033597999999999996	0.009583599999999998	59449.526501	343.4775240910411	nm	U	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.016479	0.009703000000000002	59764.3812	343.4775240910411	nm	U	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.03523776913851595	0.008484644805062646	59425.98300668	3334.074630191765	nm	W1	False	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.024748158930723223	0.011102354263248298	59585.51068827	3334.074630191765	nm	W1	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
AT2021sdu	0.013390635031539611	0.01306324811680344	59425.98300668	4581.924842445809	nm	W2	True	['2023ApJ...955L...6Y', '2024MNRAS.527.2452M']		0.059
